Log Type          | Timestamp           | Description
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12379, Supplier: MedSupply, Item: Vitamin D, Quantity: 3300.00 grams, Total Cost: 19965.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12380, Supplier: Pharma Inc., Item: Calcium, Quantity: 3400.00 grams, Total Cost: 159664.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12381, Supplier: HealthCorp, Item: Furosemide, Quantity: 3500.00 grams, Total Cost: 118895.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12382, Supplier: MedSupply, Item: Diphenhydramine, Quantity: 3600.00 grams, Total Cost: 167112.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12383, Supplier: Pharma Inc., Item: Ciprofloxacin, Quantity: 3700.00 grams, Total Cost: 77071.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12384, Supplier: HealthCorp, Item: Naproxen, Quantity: 3800.00 grams, Total Cost: 161690.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12385, Supplier: Pharma Inc., Item: Aspirin, Quantity: 3900.00 grams, Total Cost: 97500.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12386, Supplier: HealthCorp, Item: Ibuprofen, Quantity: 4000.00 grams, Total Cost: 37600.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12387, Supplier: MedSupply, Item: Paracetamol, Quantity: 4100.00 grams, Total Cost: 82000.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12388, Supplier: Pharma Inc., Item: Amoxicillin, Quantity: 4200.00 grams, Total Cost: 64932.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12389, Supplier: HealthCorp, Item: Cetirizine, Quantity: 4300.00 grams, Total Cost: 190275.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12390, Supplier: Pharma Inc., Item: Metformin, Quantity: 4400.00 grams, Total Cost: 55000.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12391, Supplier: HealthCorp, Item: Lisinopril, Quantity: 4500.00 grams, Total Cost: 71550.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12392, Supplier: MedSupply, Item: Atorvastatin, Quantity: 4600.00 grams, Total Cost: 36524.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12393, Supplier: Pharma Inc., Item: Omeprazole, Quantity: 4700.00 grams, Total Cost: 78443.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12394, Supplier: HealthCorp, Item: Simvastatin, Quantity: 4800.00 grams, Total Cost: 48000.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12395, Supplier: MedSupply, Item: Levothyroxine, Quantity: 4900.00 grams, Total Cost: 241668.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12396, Supplier: Pharma Inc., Item: Gabapentin, Quantity: 5000.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12397, Supplier: HealthCorp, Item: Hydrochlorothiazide, Quantity: 5100.00 grams, Total Cost: 67371.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12398, Supplier: MedSupply, Item: Amlodipine, Quantity: 5200.00 grams, Total Cost: 60164.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12399, Supplier: Pharma Inc., Item: Metoprolol, Quantity: 5300.00 grams, Total Cost: 58300.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12400, Supplier: HealthCorp, Item: Losartan, Quantity: 5400.00 grams, Total Cost: 51300.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12401, Supplier: MedSupply, Item: Azithromycin, Quantity: 5500.00 grams, Total Cost: 137500.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12402, Supplier: Pharma Inc., Item: Albuterol, Quantity: 5600.00 grams, Total Cost: 100800.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12403, Supplier: HealthCorp, Item: Gabapentin, Quantity: 5700.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12404, Supplier: MedSupply, Item: Prednisone, Quantity: 5800.00 grams, Total Cost: 87000.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12405, Supplier: Pharma Inc., Item: Fluconazole, Quantity: 5900.00 grams, Total Cost: 216294.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12406, Supplier: HealthCorp, Item: Doxycycline, Quantity: 6000.00 grams, Total Cost: 276840.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12407, Supplier: MedSupply, Item: Carbamazepine, Quantity: 6100.00 grams, Total Cost: 43615.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12408, Supplier: Pharma Inc., Item: Ketoconazole, Quantity: 6200.00 grams, Total Cost: 223882.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12409, Supplier: HealthCorp, Item: Ranitidine, Quantity: 6300.00 grams, Total Cost: 220500.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12410, Supplier: MedSupply, Item: Tacrolimus, Quantity: 6400.00 grams, Total Cost: 217664.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12411, Supplier: Pharma Inc., Item: Cyclosporine, Quantity: 6500.00 grams, Total Cost: 94965.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12412, Supplier: HealthCorp, Item: Oseltamivir, Quantity: 6600.00 grams, Total Cost: 318846.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12413, Supplier: MedSupply, Item: Acyclovir, Quantity: 6700.00 grams, Total Cost: 127434.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12414, Supplier: Pharma Inc., Item: Risperidone, Quantity: 6800.00 grams, Total Cost: 90372.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12415, Supplier: HealthCorp, Item: Methotrexate, Quantity: 6900.00 grams, Total Cost: 257853.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12416, Supplier: MedSupply, Item: Terbinafine, Quantity: 7000.00 grams, Total Cost: 57610.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12417, Supplier: Pharma Inc., Item: Iron, Quantity: 7100.00 grams, Total Cost: 348894.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12418, Supplier: HealthCorp, Item: Estrogen, Quantity: 7200.00 grams, Total Cost: 228816.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12419, Supplier: MedSupply, Item: Vitamin D, Quantity: 7300.00 grams, Total Cost: 44165.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12420, Supplier: Pharma Inc., Item: Calcium, Quantity: 7400.00 grams, Total Cost: 347504.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12421, Supplier: HealthCorp, Item: Furosemide, Quantity: 7500.00 grams, Total Cost: 254775.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12422, Supplier: MedSupply, Item: Diphenhydramine, Quantity: 7600.00 grams, Total Cost: 352792.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12423, Supplier: Pharma Inc., Item: Ciprofloxacin, Quantity: 7700.00 grams, Total Cost: 160391.00
ORDER              | [2024-12-04 10:55:02] | Batch Number: 12424, Supplier: HealthCorp, Item: Naproxen, Quantity: 7800.00 grams, Total Cost: 331890.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12345, Supplier: Pharma Inc., Item: Aspirin, Quantity: 100.00 grams, Total Cost: 2500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12346, Supplier: HealthCorp, Item: Ibuprofen, Quantity: 200.00 grams, Total Cost: 1880.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12347, Supplier: MedSupply, Item: Paracetamol, Quantity: 150.00 grams, Total Cost: 3000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12348, Supplier: Pharma Inc., Item: Amoxicillin, Quantity: 250.00 grams, Total Cost: 3865.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12349, Supplier: HealthCorp, Item: Cetirizine, Quantity: 300.00 grams, Total Cost: 13275.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12350, Supplier: Pharma Inc., Item: Metformin, Quantity: 400.00 grams, Total Cost: 5000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12351, Supplier: HealthCorp, Item: Lisinopril, Quantity: 500.00 grams, Total Cost: 7950.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12352, Supplier: MedSupply, Item: Atorvastatin, Quantity: 600.00 grams, Total Cost: 4764.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12353, Supplier: Pharma Inc., Item: Omeprazole, Quantity: 700.00 grams, Total Cost: 11683.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12354, Supplier: HealthCorp, Item: Simvastatin, Quantity: 800.00 grams, Total Cost: 8000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12355, Supplier: MedSupply, Item: Levothyroxine, Quantity: 900.00 grams, Total Cost: 44388.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12356, Supplier: Pharma Inc., Item: Gabapentin, Quantity: 1000.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12357, Supplier: HealthCorp, Item: Hydrochlorothiazide, Quantity: 1100.00 grams, Total Cost: 14531.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12358, Supplier: MedSupply, Item: Amlodipine, Quantity: 1200.00 grams, Total Cost: 13884.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12359, Supplier: Pharma Inc., Item: Metoprolol, Quantity: 1300.00 grams, Total Cost: 14300.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12360, Supplier: HealthCorp, Item: Losartan, Quantity: 1400.00 grams, Total Cost: 13300.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12361, Supplier: MedSupply, Item: Azithromycin, Quantity: 1500.00 grams, Total Cost: 37500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12362, Supplier: Pharma Inc., Item: Albuterol, Quantity: 1600.00 grams, Total Cost: 28800.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12363, Supplier: HealthCorp, Item: Gabapentin, Quantity: 1700.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12364, Supplier: MedSupply, Item: Prednisone, Quantity: 1800.00 grams, Total Cost: 27000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12365, Supplier: Pharma Inc., Item: Fluconazole, Quantity: 1900.00 grams, Total Cost: 69654.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12366, Supplier: HealthCorp, Item: Doxycycline, Quantity: 2000.00 grams, Total Cost: 92280.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12367, Supplier: MedSupply, Item: Carbamazepine, Quantity: 2100.00 grams, Total Cost: 15015.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12368, Supplier: Pharma Inc., Item: Ketoconazole, Quantity: 2200.00 grams, Total Cost: 79442.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12369, Supplier: HealthCorp, Item: Ranitidine, Quantity: 2300.00 grams, Total Cost: 80500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12370, Supplier: MedSupply, Item: Tacrolimus, Quantity: 2400.00 grams, Total Cost: 81624.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12371, Supplier: Pharma Inc., Item: Cyclosporine, Quantity: 2500.00 grams, Total Cost: 36525.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12372, Supplier: HealthCorp, Item: Oseltamivir, Quantity: 2600.00 grams, Total Cost: 125606.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12373, Supplier: MedSupply, Item: Acyclovir, Quantity: 2700.00 grams, Total Cost: 51354.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12374, Supplier: Pharma Inc., Item: Risperidone, Quantity: 2800.00 grams, Total Cost: 37212.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12375, Supplier: HealthCorp, Item: Methotrexate, Quantity: 2900.00 grams, Total Cost: 108373.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12376, Supplier: MedSupply, Item: Terbinafine, Quantity: 3000.00 grams, Total Cost: 24690.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12377, Supplier: Pharma Inc., Item: Iron, Quantity: 3100.00 grams, Total Cost: 152334.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12378, Supplier: HealthCorp, Item: Estrogen, Quantity: 3200.00 grams, Total Cost: 101696.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12379, Supplier: MedSupply, Item: Vitamin D, Quantity: 3300.00 grams, Total Cost: 19965.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12380, Supplier: Pharma Inc., Item: Calcium, Quantity: 3400.00 grams, Total Cost: 159664.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12381, Supplier: HealthCorp, Item: Furosemide, Quantity: 3500.00 grams, Total Cost: 118895.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12382, Supplier: MedSupply, Item: Diphenhydramine, Quantity: 3600.00 grams, Total Cost: 167112.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12383, Supplier: Pharma Inc., Item: Ciprofloxacin, Quantity: 3700.00 grams, Total Cost: 77071.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12384, Supplier: HealthCorp, Item: Naproxen, Quantity: 3800.00 grams, Total Cost: 161690.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12385, Supplier: Pharma Inc., Item: Aspirin, Quantity: 3900.00 grams, Total Cost: 97500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12386, Supplier: HealthCorp, Item: Ibuprofen, Quantity: 4000.00 grams, Total Cost: 37600.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12387, Supplier: MedSupply, Item: Paracetamol, Quantity: 4100.00 grams, Total Cost: 82000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12388, Supplier: Pharma Inc., Item: Amoxicillin, Quantity: 4200.00 grams, Total Cost: 64932.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12389, Supplier: HealthCorp, Item: Cetirizine, Quantity: 4300.00 grams, Total Cost: 190275.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12390, Supplier: Pharma Inc., Item: Metformin, Quantity: 4400.00 grams, Total Cost: 55000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12391, Supplier: HealthCorp, Item: Lisinopril, Quantity: 4500.00 grams, Total Cost: 71550.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12392, Supplier: MedSupply, Item: Atorvastatin, Quantity: 4600.00 grams, Total Cost: 36524.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12393, Supplier: Pharma Inc., Item: Omeprazole, Quantity: 4700.00 grams, Total Cost: 78443.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12394, Supplier: HealthCorp, Item: Simvastatin, Quantity: 4800.00 grams, Total Cost: 48000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12395, Supplier: MedSupply, Item: Levothyroxine, Quantity: 4900.00 grams, Total Cost: 241668.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12396, Supplier: Pharma Inc., Item: Gabapentin, Quantity: 5000.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12397, Supplier: HealthCorp, Item: Hydrochlorothiazide, Quantity: 5100.00 grams, Total Cost: 67371.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12398, Supplier: MedSupply, Item: Amlodipine, Quantity: 5200.00 grams, Total Cost: 60164.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12399, Supplier: Pharma Inc., Item: Metoprolol, Quantity: 5300.00 grams, Total Cost: 58300.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12400, Supplier: HealthCorp, Item: Losartan, Quantity: 5400.00 grams, Total Cost: 51300.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12401, Supplier: MedSupply, Item: Azithromycin, Quantity: 5500.00 grams, Total Cost: 137500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12402, Supplier: Pharma Inc., Item: Albuterol, Quantity: 5600.00 grams, Total Cost: 100800.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12403, Supplier: HealthCorp, Item: Gabapentin, Quantity: 5700.00 grams, Total Cost: 0.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12404, Supplier: MedSupply, Item: Prednisone, Quantity: 5800.00 grams, Total Cost: 87000.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12405, Supplier: Pharma Inc., Item: Fluconazole, Quantity: 5900.00 grams, Total Cost: 216294.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12406, Supplier: HealthCorp, Item: Doxycycline, Quantity: 6000.00 grams, Total Cost: 276840.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12407, Supplier: MedSupply, Item: Carbamazepine, Quantity: 6100.00 grams, Total Cost: 43615.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12408, Supplier: Pharma Inc., Item: Ketoconazole, Quantity: 6200.00 grams, Total Cost: 223882.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12409, Supplier: HealthCorp, Item: Ranitidine, Quantity: 6300.00 grams, Total Cost: 220500.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12410, Supplier: MedSupply, Item: Tacrolimus, Quantity: 6400.00 grams, Total Cost: 217664.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12411, Supplier: Pharma Inc., Item: Cyclosporine, Quantity: 6500.00 grams, Total Cost: 94965.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12412, Supplier: HealthCorp, Item: Oseltamivir, Quantity: 6600.00 grams, Total Cost: 318846.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12413, Supplier: MedSupply, Item: Acyclovir, Quantity: 6700.00 grams, Total Cost: 127434.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12414, Supplier: Pharma Inc., Item: Risperidone, Quantity: 6800.00 grams, Total Cost: 90372.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12415, Supplier: HealthCorp, Item: Methotrexate, Quantity: 6900.00 grams, Total Cost: 257853.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12416, Supplier: MedSupply, Item: Terbinafine, Quantity: 7000.00 grams, Total Cost: 57610.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12417, Supplier: Pharma Inc., Item: Iron, Quantity: 7100.00 grams, Total Cost: 348894.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12418, Supplier: HealthCorp, Item: Estrogen, Quantity: 7200.00 grams, Total Cost: 228816.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12419, Supplier: MedSupply, Item: Vitamin D, Quantity: 7300.00 grams, Total Cost: 44165.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12420, Supplier: Pharma Inc., Item: Calcium, Quantity: 7400.00 grams, Total Cost: 347504.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12421, Supplier: HealthCorp, Item: Furosemide, Quantity: 7500.00 grams, Total Cost: 254775.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12422, Supplier: MedSupply, Item: Diphenhydramine, Quantity: 7600.00 grams, Total Cost: 352792.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12423, Supplier: Pharma Inc., Item: Ciprofloxacin, Quantity: 7700.00 grams, Total Cost: 160391.00
ORDER              | [2024-12-04 11:10:43] | Batch Number: 12424, Supplier: HealthCorp, Item: Naproxen, Quantity: 7800.00 grams, Total Cost: 331890.00
EXPIRED MEDICATION | [2024-12-04 11:11:04] | Medication: Aspirin, Expiry Date: 2024-12-04, Amount Expired: 100.00 grams
EXPIRED MEDICATION | [2024-12-04 11:12:58] | Medication: Aspirin, Expiry Date: 2024-12-04, Amount Expired: 100.00 grams
EXPIRED MEDICATION | [2024-12-04 11:15:14] | Medication: Aspirin, Expiry Date: 2024-12-04, Amount Expired: 100.00 grams
LOW STOCK          | [2024-12-04 13:34:07] | Item: Acetaminophen is Low Stock, Threshold: 225, Remaining Quantity: 10.00 grams
ORDER              | [2024-12-04 13:34:07] | Batch Number: 0, Supplier: Automatic Restock, Item: Acetaminophen, Quantity: 1000.00 grams, Total Cost: 37270.00
LOW STOCK          | [2024-12-04 13:34:07] | Item: Calcium Carbonate is Low Stock, Threshold: 225, Remaining Quantity: 144.00 grams
ORDER              | [2024-12-04 13:34:07] | Batch Number: 0, Supplier: Automatic Restock, Item: Calcium Carbonate, Quantity: 1000.00 grams, Total Cost: 43540.00
LOW STOCK          | [2024-12-04 13:34:07] | Item: Loratadine is Low Stock, Threshold: 225, Remaining Quantity: 59.00 grams
ORDER              | [2024-12-04 13:34:07] | Batch Number: 0, Supplier: Automatic Restock, Item: Loratadine, Quantity: 1000.00 grams, Total Cost: 17210.00
SALE               | [2024-12-04 13:58:29] | Medication: Vitamin D, Quantity Sold: 5.00 grams, Gross Income: 30.25
